source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
NWN,SAU,graphwavenet_transfer,351,13,1.9182076064308116,0.22127256186648517,0.03879044644014064,0.004106921691387602
NWN,WCE,graphwavenet_transfer,1000,17,2.191510615916156,0.2917683602479638,0.04182915230506185,0.0014149877794328433
NWN,WNA,graphwavenet_transfer,975,17,1.9409789142686744,0.21405591332581858,0.009440372802361569,0.0023421710425197777
SAU,CNA,graphwavenet_transfer,438,14,2.169905214264896,0.18097833297203694,0.1932220458310971,0.03268458509666579
SAU,EAS,graphwavenet_transfer,110,16,6.189666368185947,0.22528885284610778,0.06310066497253505,-0.0005093116308883256
SAU,EAU,graphwavenet_transfer,241,6,2.812523076942976,0.20995161576623175,0.021450926138329576,0.0026604690085297025
SAU,ENA,graphwavenet_transfer,522,21,3.1867777012038894,0.27566070468715126,0.25844558685197805,0.04417206103816068
SAU,MED,graphwavenet_transfer,328,19,1.7109459416313129,0.1686803740665265,0.0004357907986897298,-0.001172225742724127
SAU,NCA,graphwavenet_transfer,144,7,1.0309871488378741,0.097428387733285,0.017184370025120996,0.0036366819046211355
SAU,NEU,graphwavenet_transfer,1000,28,2.2554756009587065,0.29652753284052796,0.02417438786939616,0.005531339092247412
SAU,NWN,graphwavenet_transfer,183,36,2.4664998978594452,0.22637140019510943,0.17113458097705586,0.01326108689114206
SAU,SAU,graphwavenet_transfer,351,13,1.879417159990671,0.21716564017509754,0.0,0.0
SAU,WCE,graphwavenet_transfer,1000,17,2.153609145564484,0.2907534994090136,0.003927681953389848,0.00040012694048263784
SAU,WNA,graphwavenet_transfer,975,17,2.0081217572097585,0.22219924740565727,0.07658321574344544,0.010485505122358468
WCE,CNA,graphwavenet_transfer,438,14,2.1728215157190336,0.18175983090458586,0.19613834728523505,0.0334660830292147
WCE,EAS,graphwavenet_transfer,110,16,6.217629062110733,0.2283726360841731,0.09106335889732046,0.0025744716071770184
WCE,EAU,graphwavenet_transfer,241,6,2.8219010977866934,0.211382162326263,0.030828946982046766,0.004091015568560964
WCE,ENA,graphwavenet_transfer,522,21,3.18488651243652,0.2756223769123662,0.2565543980846087,0.044133733263375594
WCE,MED,graphwavenet_transfer,328,19,1.7152867346503773,0.16949438165553643,0.004776583817754353,-0.0003582181537141987
WCE,NCA,graphwavenet_transfer,144,7,1.0317344039332608,0.09720351804245485,0.017931625120507652,0.00341181221379099
WCE,NEU,graphwavenet_transfer,1000,28,2.2642589464163367,0.29995709773853546,0.03295773332702655,0.008960903990254902
WCE,NWN,graphwavenet_transfer,183,36,2.500157116109703,0.23727819686942633,0.20479179922731347,0.024167883565458976
WCE,SAU,graphwavenet_transfer,351,13,1.8856511419700128,0.21975707156186505,0.006233981979341879,0.0025914313867674657
WCE,WCE,graphwavenet_transfer,1000,17,2.149681463611094,0.290353372468531,0.0,0.0
WCE,WNA,graphwavenet_transfer,975,17,2.0225648835612344,0.22465473559120405,0.09102634209492169,0.012940993307905218
WNA,CNA,graphwavenet_transfer,438,14,2.1829234189798994,0.1826902416436402,0.2062402505461006,0.03439649376826907
WNA,EAS,graphwavenet_transfer,110,16,6.18375201540794,0.2307530491364703,0.057186312194527064,0.004954884659474186
WNA,EAU,graphwavenet_transfer,241,6,2.848160681315913,0.22042702662066596,0.0570885305112664,0.013135879862963903
WNA,ENA,graphwavenet_transfer,522,21,3.1816476058115626,0.2709677955647247,0.25331549145965127,0.03947915191573412
WNA,MED,graphwavenet_transfer,328,19,1.7433997471277065,0.17582734765118835,0.03288959629508331,0.0059747478419377225
WNA,NCA,graphwavenet_transfer,144,7,1.0250436362109923,0.0975308221754365,0.011240857398238983,0.003739116346772648
WNA,NEU,graphwavenet_transfer,1000,28,2.276061027169204,0.2935914702265004,0.04475981407989409,0.0025952764782198314
WNA,NWN,graphwavenet_transfer,183,36,2.3237040923136125,0.21694488117967825,0.028338775431223276,0.003834567875710875
WNA,SAU,graphwavenet_transfer,351,13,1.9368965141673566,0.23198050712026316,0.057479354176685676,0.014814866945165601
WNA,WCE,graphwavenet_transfer,1000,17,2.2070172076307304,0.2944862477744169,0.057335744019636564,0.004132875305885867
WNA,WNA,graphwavenet_transfer,975,17,1.9315385414663127,0.21171374228329884,0.0,0.0
