source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
NEU,WCE,regional_doy_climatology,1000,14,3.1021483791074576,0.6783755625194329,0.03529045883359744,0.021804269111859627
NEU,WNA,regional_doy_climatology,975,17,3.3497910151904176,0.7321082349458865,0.2218666534571503,0.12034498718739367
NWN,CNA,regional_doy_climatology,438,14,3.8698607013156034,0.8230849488269691,0.37467179503933606,0.10354138079661057
NWN,EAS,regional_doy_climatology,110,16,7.419071715495146,0.7287116387206742,-1.4457855330361642,0.13779266749225041
NWN,EAU,regional_doy_climatology,241,6,4.308627978647474,0.7764449592674678,0.11022975986871289,0.1115386336941325
NWN,ENA,regional_doy_climatology,522,21,4.413922483930408,0.7304569970715851,-0.2928629028620604,0.006248522685443499
NWN,MED,regional_doy_climatology,328,19,3.41038090780131,0.8216823032264929,0.6045748749323226,0.19009555451050617
NWN,NCA,regional_doy_climatology,144,7,3.0997162912189884,0.899926492612901,1.2427990064887546,0.4212529367524779
NWN,NEU,regional_doy_climatology,1000,28,3.2569843733443187,0.6634311019433135,0.10838054822056027,0.017003414186821844
NWN,NWN,regional_doy_climatology,183,36,3.7403268452956824,0.7252296810929124,0.0,0.0
NWN,SAU,regional_doy_climatology,351,13,3.2901278030867362,0.7670770483510053,0.51279806228077,0.11787393583517353
NWN,WCE,regional_doy_climatology,1000,14,3.2149646696536878,0.6889946615259123,0.1481067493798281,0.03242336811833917
NWN,WNA,regional_doy_climatology,975,17,3.4480292852268244,0.7452145524114879,0.3201049234935572,0.1334513046529952
SAU,CNA,regional_doy_climatology,438,14,3.2678323084021437,0.7006132438380623,-0.22735659787412343,-0.01893032419229632
SAU,EAS,regional_doy_climatology,110,16,6.937522180926839,0.6125511065752669,-1.9273350676044714,0.021632135346843058
SAU,EAU,regional_doy_climatology,241,6,3.837097729500028,0.6911265542865835,-0.3613004892787325,0.026220228713248125
SAU,ENA,regional_doy_climatology,522,21,3.955725611770672,0.6478746858011762,-0.751059775021796,-0.07633378858496533
SAU,MED,regional_doy_climatology,328,19,2.884296322448198,0.7166275931162338,0.07849028957921035,0.08504084440024706
SAU,NCA,regional_doy_climatology,144,7,2.439585550780775,0.7576453557965928,0.5826682660505413,0.2789717999361696
SAU,NEU,regional_doy_climatology,1000,28,2.928962257651293,0.6114467913680212,-0.21964156747246558,-0.034980896388470475
SAU,NWN,regional_doy_climatology,183,36,3.3220596497779904,0.6382841805586471,-0.4182671955176919,-0.08694550053426531
SAU,SAU,regional_doy_climatology,351,13,2.7773297408059663,0.6492031125158318,0.0,0.0
SAU,WCE,regional_doy_climatology,1000,14,2.826804985645324,0.6234806648969029,-0.24005293462853577,-0.03309062851067023
SAU,WNA,regional_doy_climatology,975,17,3.0361913579803588,0.6782353430152684,-0.09173300375290815,0.0664720952567757
WCE,CNA,regional_doy_climatology,438,14,3.600106794456353,0.7645039385033445,0.10491788818008575,0.04496037047298592
WCE,EAS,regional_doy_climatology,110,16,7.186335904484798,0.6795324002238415,-1.6785213440465134,0.08861342899541767
WCE,EAU,regional_doy_climatology,241,6,4.121350666744444,0.7306402537958975,-0.07704755203431601,0.06573392822256205
WCE,ENA,regional_doy_climatology,522,21,4.207649654300351,0.684982020005677,-0.49913573249211796,-0.039226454380464605
WCE,MED,regional_doy_climatology,328,19,3.225091681329629,0.770140622194019,0.4192856484606416,0.1385538734780323
WCE,NCA,regional_doy_climatology,144,7,2.823493516769494,0.8280963980066184,0.9665762320392606,0.34942284214619523
WCE,NEU,regional_doy_climatology,1000,28,3.150951615686061,0.6365835933663264,0.002347790562302497,-0.009844094390165222
WCE,NWN,regional_doy_climatology,183,36,3.5911603270918877,0.6867624021050587,-0.1491665182037948,-0.03846727898785375
WCE,SAU,regional_doy_climatology,351,13,3.078249982499541,0.7155199625766115,0.30092024169357434,0.06631685006077971
WCE,WCE,regional_doy_climatology,1000,14,3.0668579202738595,0.6565712934075731,0.0,0.0
WCE,WNA,regional_doy_climatology,975,17,3.3238291150223547,0.7071164600995535,0.19590475328908777,0.09535321234106076
WNA,CNA,regional_doy_climatology,438,14,3.651731446308233,0.708279099337433,0.1565425400319655,-0.011264468692925604
WNA,EAS,regional_doy_climatology,110,16,7.489271860813296,0.6996273702330844,-1.3755853877180153,0.10870839900466062
WNA,EAU,regional_doy_climatology,241,6,4.027856144786472,0.655936838105093,-0.17054207399228902,-0.008969487468242422
WNA,ENA,regional_doy_climatology,522,21,4.244496625006424,0.6532218368061212,-0.4622887617860437,-0.07098663758002038
WNA,MED,regional_doy_climatology,328,19,3.1230557628462767,0.671618713152836,0.3172497299772891,0.0400319644368493
WNA,NCA,regional_doy_climatology,144,7,2.865379644380775,0.7647245233143135,1.008462359650541,0.28605096745389047
WNA,NEU,regional_doy_climatology,1000,28,3.143928631469126,0.596777402298479,-0.0046751936546320485,-0.049650285458012686
WNA,NWN,regional_doy_climatology,183,36,3.6420220297885515,0.6521767264932804,-0.09830481550713113,-0.07305295459963206
WNA,SAU,regional_doy_climatology,351,13,3.209765040034087,0.6989991311161664,0.43243529922812046,0.049796018600334564
WNA,WCE,regional_doy_climatology,1000,14,3.0955750999512857,0.6167798362973643,0.028717179677426045,-0.03979145711020876
WNA,WNA,regional_doy_climatology,975,17,3.127924361733267,0.6117632477584928,0.0,0.0
