source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
ENA,NCA,stgcn_diffusion,144,7,1.0301787193475187,0.09783348445947965,0.0051209354135829084,0.0021552100290841147
ENA,NEU,stgcn_diffusion,1000,28,2.313069317362993,0.32299203551677,0.07944981328105645,0.03116138627443803
ENA,NWN,stgcn_diffusion,183,36,2.5203506940868716,0.2505310003592648,0.16947629940251338,0.030720098069910644
ENA,SAU,stgcn_diffusion,351,13,1.9263290116071754,0.23078665502995083,0.043575453100354794,0.012137890573433254
ENA,WCE,stgcn_diffusion,1000,17,2.1894372827731963,0.30742126144663967,0.039924026279139324,0.01746994957254763
ENA,WNA,stgcn_diffusion,975,17,2.0482816230433563,0.23581033339570326,0.08772217686488669,0.019870276260337754
MED,CNA,stgcn_diffusion,438,14,2.1804311372931133,0.1832593723170215,0.10506286276662402,0.02142000122062412
MED,EAS,stgcn_diffusion,110,16,6.167073066704267,0.22557352786594326,0.006706106405124713,0.00039094647791141154
MED,EAU,stgcn_diffusion,241,6,2.8008133957009096,0.21322935836693285,0.01135304797091346,0.004532175766338487
MED,ENA,stgcn_diffusion,522,21,3.2056635215879434,0.2769939070332747,0.13640978084845856,0.026341983950079775
MED,MED,stgcn_diffusion,328,19,1.712650847588028,0.17008983390408808,0.0,0.0
MED,NCA,stgcn_diffusion,144,7,1.0314908098502569,0.09828509742598776,0.006433025916321105,0.0026068229955922427
MED,NEU,stgcn_diffusion,1000,28,2.250149590504613,0.2943583402277934,0.016530086422676636,0.002527690985461392
MED,NWN,stgcn_diffusion,183,36,2.4232112681420594,0.22468088593373697,0.07233687345770108,0.004869983644382852
MED,SAU,stgcn_diffusion,351,13,1.8887892978117895,0.22184145916871154,0.006035739304968816,0.003192694712193935
MED,WCE,stgcn_diffusion,1000,17,2.1597927560939834,0.28939993734530123,0.010279499599926339,-0.0005513745287907827
MED,WNA,stgcn_diffusion,975,17,1.9770604345178382,0.2191677093073427,0.016500988339368496,0.003227652171977186
NCA,CNA,stgcn_diffusion,438,14,2.1524420799987487,0.17333934798382003,0.07707380547225966,0.011499976887422655
NCA,EAS,stgcn_diffusion,110,16,6.388211716808768,0.22981786223205286,0.22784475650962516,0.004635280844021
NCA,EAU,stgcn_diffusion,241,6,2.807577770622254,0.21054969699477719,0.0181174228922579,0.001852514394182845
NCA,ENA,stgcn_diffusion,522,21,3.1830548643664227,0.2669782276861198,0.11380112362693844,0.016326304602924852
NCA,MED,stgcn_diffusion,328,19,1.7209251174362428,0.17046840836906288,0.008274269848214656,0.00037857446497479907
NCA,NCA,stgcn_diffusion,144,7,1.0250577839339359,0.09567827443039552,0.0,0.0
NCA,NEU,stgcn_diffusion,1000,28,2.2975373541108546,0.3064953063426351,0.0639178500289179,0.014664657100303083
NCA,NWN,stgcn_diffusion,183,36,2.49340236492072,0.24513171537511158,0.14252797023636174,0.02532081308575746
NCA,SAU,stgcn_diffusion,351,13,1.8969556347134986,0.22069279702191635,0.014202076206677865,0.002044032565398786
NCA,WCE,stgcn_diffusion,1000,17,2.175240081201377,0.29255829600106636,0.02572682470731962,0.0026069841269743313
NCA,WNA,stgcn_diffusion,975,17,2.0024304119532848,0.22814177985598352,0.04187096577481509,0.012201722720618004
NEU,CNA,stgcn_diffusion,438,14,2.1945312198975753,0.19000078033677234,0.11916294537108607,0.028161409240374975
NEU,EAS,stgcn_diffusion,110,16,6.1623576942298115,0.22759096083686475,0.001990733930668838,0.002408379448832901
NEU,EAU,stgcn_diffusion,241,6,2.8147739211692837,0.21693194954218967,0.025313573439287442,0.008234766941595292
NEU,ENA,stgcn_diffusion,522,21,3.2100053612590256,0.2852745318809243,0.14075162051954118,0.03462260879772933
NEU,MED,stgcn_diffusion,328,19,1.7195922223218596,0.17278003220440713,0.00694137473383126,0.0026901983003190435
NEU,NCA,stgcn_diffusion,144,7,1.0440573171471768,0.10079996604763719,0.018999533213241035,0.005121691617241666
NEU,NEU,stgcn_diffusion,1000,28,2.2336195040819367,0.29183064924233204,0.0,0.0
NEU,NWN,stgcn_diffusion,183,36,2.442410336717756,0.22275917766757813,0.09153594203339777,0.002948275378223989
NEU,SAU,stgcn_diffusion,351,13,1.8938732435690835,0.22560946106326507,0.011119685062262939,0.006960696606747497
NEU,WCE,stgcn_diffusion,1000,17,2.147469086747924,0.2899278653288698,-0.002044169746133118,-2.3446545222221892e-05
NEU,WNA,stgcn_diffusion,975,17,1.996621240584702,0.21825857774231192,0.036061794406232174,0.0023185206069463974
NWN,CNA,stgcn_diffusion,438,14,2.332636828246533,0.19747947457728807,0.25726855372004387,0.03564010348089069
NWN,EAS,stgcn_diffusion,110,16,6.662872832463502,0.2301024105289616,0.5025058721643586,0.004919829140929748
NWN,EAU,stgcn_diffusion,241,6,2.959430434860234,0.22293623466685647,0.16997008713023773,0.01423905206626209
NWN,ENA,stgcn_diffusion,522,21,3.4218953953255626,0.2864313416932208,0.3526416545860781,0.03577941861002594
NWN,MED,stgcn_diffusion,328,19,1.80140403630485,0.177888948791908,0.08875318871682177,0.007799114887819922
NWN,NCA,stgcn_diffusion,144,7,1.078799905469701,0.10579944088100494,0.05374212153576534,0.010121166450609408
NWN,NEU,stgcn_diffusion,1000,28,2.3465223528236097,0.29263971386548376,0.11290284874167292,0.0008090646231517386
NWN,NWN,stgcn_diffusion,183,36,2.350874394684358,0.21981090228935415,0.0,0.0
NWN,SAU,stgcn_diffusion,351,13,2.0021760745890784,0.2309033593374831,0.1194225160822578,0.012254594880965529
NWN,WCE,stgcn_diffusion,1000,17,2.277034020304126,0.29166764636709164,0.12752076381006913,0.0017163344929996118
NWN,WNA,stgcn_diffusion,975,17,1.9904716568896292,0.21699103837568592,0.029912210711159595,0.0010509812403204047
SAU,CNA,stgcn_diffusion,438,14,2.168518369130474,0.1798515154113915,0.09315009460398473,0.018012144314994132
SAU,EAS,stgcn_diffusion,110,16,6.195030621118255,0.22614563686756856,0.034663660819111576,0.0009630554795367126
SAU,EAU,stgcn_diffusion,241,6,2.8140347975833238,0.20999588067095382,0.024574449853327632,0.0012986980703594583
SAU,ENA,stgcn_diffusion,522,21,3.184106360363941,0.27412308737617186,0.11485261962445639,0.02347116429297691
SAU,MED,stgcn_diffusion,328,19,1.7125735265353659,0.16902340986190462,-7.732105266243482e-05,-0.0010664240421834482
SAU,NCA,stgcn_diffusion,144,7,1.030805135528,0.0969322711970817,0.005747351594064183,0.0012539967666861762
SAU,NEU,stgcn_diffusion,1000,28,2.271415879148386,0.30201843947626805,0.03779637506644946,0.010187790233936029
SAU,NWN,stgcn_diffusion,183,36,2.493355840309759,0.23571730575419417,0.14248144562540066,0.015906403464840027
SAU,SAU,stgcn_diffusion,351,13,1.8827535585068205,0.21864876445651757,0.0,0.0
SAU,WCE,stgcn_diffusion,1000,17,2.1530135298110333,0.2906386697547665,0.0035002733169766406,0.000687357880674468
SAU,WNA,stgcn_diffusion,975,17,2.0178361945014496,0.22506029138049516,0.057276748322979625,0.009120234245129668
WCE,CNA,stgcn_diffusion,438,14,2.178052694758732,0.18218196700408265,0.10268442023224261,0.020342595907685262
WCE,EAS,stgcn_diffusion,110,16,6.193798199386031,0.226118263818113,0.03343123908688818,0.000935682430081166
WCE,EAU,stgcn_diffusion,241,6,2.8213035640952944,0.21232597999492583,0.03184321636529838,0.0036287973943314672
WCE,ENA,stgcn_diffusion,522,21,3.1877205813601512,0.2756529629663632,0.11846684062066659,0.02500103988316829
WCE,MED,stgcn_diffusion,328,19,1.7188609986618666,0.16989564707169927,0.006210151073838232,-0.00019418683238880244
WCE,NCA,stgcn_diffusion,144,7,1.0383532135573739,0.09754893067182517,0.013295429623438116,0.001870656241429636
WCE,NEU,stgcn_diffusion,1000,28,2.262623158624763,0.2995342103767919,0.029003654542826617,0.007703561134459935
WCE,NWN,stgcn_diffusion,183,36,2.4991066402350297,0.23498139119455572,0.14823224555067158,0.015170488905201576
WCE,SAU,stgcn_diffusion,351,13,1.8879197828051393,0.22081003638422272,0.005166224298318714,0.0021612719277051494
WCE,WCE,stgcn_diffusion,1000,17,2.1495132564940573,0.289951311874092,0.0,0.0
WCE,WNA,stgcn_diffusion,975,17,2.0236163272818497,0.2232296709106394,0.06305688110337992,0.007289613775273889
WNA,CNA,stgcn_diffusion,438,14,2.2230996415721815,0.1911618279418268,0.1477313670456924,0.02932245684542943
WNA,EAS,stgcn_diffusion,110,16,6.182494070873921,0.22983800853479378,0.022127110574778085,0.004655427146761943
WNA,EAU,stgcn_diffusion,241,6,2.843595108075929,0.22067870762320482,0.05413476034593345,0.011981525022610467
WNA,ENA,stgcn_diffusion,522,21,3.271771014998067,0.28248762918903936,0.2025172742585822,0.03183570610584444
WNA,MED,stgcn_diffusion,328,19,1.7446359738111703,0.1759327282164074,0.03198512622314194,0.005842894312319317
WNA,NCA,stgcn_diffusion,144,7,1.0401063212162027,0.10099304304746691,0.015048537282266896,0.005314768617071384
WNA,NEU,stgcn_diffusion,1000,28,2.2904581300807667,0.29265039622675876,0.05683862599883011,0.0008197469844267333
WNA,NWN,stgcn_diffusion,183,36,2.371306479796364,0.2195980097238283,0.02043208511200577,-0.00021289256552582702
WNA,SAU,stgcn_diffusion,351,13,1.940273425797398,0.2321381112670379,0.0575198672905772,0.013489346810520338
WNA,WCE,stgcn_diffusion,1000,17,2.222181381419691,0.2928844705556942,0.0726681249256339,0.002933158681602231
WNA,WNA,stgcn_diffusion,975,17,1.9605594461784697,0.21594005713536552,0.0,0.0
