source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
ENA,WNA,spatial_knn_ridge,975,17,2.287992908040979,0.23649207294533642,0.13683005637321186,0.005144785252735627
MED,CNA,spatial_knn_ridge,438,14,2.3644611136969473,0.21361220738758258,0.010143971427985558,0.011869536064994208
MED,EAS,spatial_knn_ridge,110,16,6.187972316935397,0.2334492673110651,-0.06947161848009331,-0.012578839934148824
MED,EAU,spatial_knn_ridge,241,6,2.9633986925922424,0.23168094964254782,-0.02741851536809975,-0.00024628156008079836
MED,ENA,spatial_knn_ridge,522,21,3.340450917257892,0.3069719206363807,-0.05777057931910262,-0.0031577033666866498
MED,MED,spatial_knn_ridge,328,19,1.871199512148346,0.1862646679766632,0.0,0.0
MED,NCA,spatial_knn_ridge,144,7,1.2352294913614503,0.11436662721326808,0.09219629070891514,0.003857541858055321
MED,NEU,spatial_knn_ridge,1000,29,2.2469992681246116,0.2985609514956786,-0.07026920482284654,-0.005097879837036752
MED,NWN,spatial_knn_ridge,183,36,2.5398480610444074,0.23408906569179283,0.02403240278180907,-0.010814693785620845
MED,SAU,spatial_knn_ridge,351,13,2.0049170813274726,0.24101276046968406,-0.03104928787295893,0.0030540837921032137
MED,WCE,spatial_knn_ridge,1000,15,2.1676543122425715,0.2982157525320539,-0.07503623592705136,-0.005108795930302104
MED,WNA,spatial_knn_ridge,975,17,2.1451255924805017,0.22525964486659847,-0.006037259187265353,-0.006087642826002311
NCA,CNA,spatial_knn_ridge,438,14,2.289823082799053,0.2059288796705631,-0.06449405946990867,0.004186208347974708
NCA,EAS,spatial_knn_ridge,110,16,6.140766598274737,0.23427030520336029,-0.11667733714075516,-0.011757802041853636
NCA,EAU,spatial_knn_ridge,241,6,2.906335685215794,0.22966724147027504,-0.08448152274454815,-0.0022599897323535762
NCA,ENA,spatial_knn_ridge,522,21,3.289423479578544,0.2984542525813588,-0.10879801699845018,-0.011675371421708476
NCA,MED,spatial_knn_ridge,328,19,1.8083964656455715,0.18506513733087432,-0.06280304650277457,-0.0011995306457888903
NCA,NCA,spatial_knn_ridge,144,7,1.1430332006525352,0.11050908535521275,0.0,0.0
NCA,NEU,spatial_knn_ridge,1000,29,2.2206701631373558,0.2979973530002468,-0.09659830981010288,-0.005661478332468457
NCA,NWN,spatial_knn_ridge,183,36,2.505778188664115,0.23564208068580209,-0.01003746959848363,-0.009261678791611576
NCA,SAU,spatial_knn_ridge,351,13,1.9559709155323615,0.23887338120297877,-0.07999545366807008,0.0009147045253979233
NCA,WCE,spatial_knn_ridge,1000,15,2.1368769078965753,0.2972311570136592,-0.1058136402730475,-0.006093391448696785
NCA,WNA,spatial_knn_ridge,975,17,2.088628254773315,0.2244017454668869,-0.06253459689445187,-0.006945542225713884
NEU,CNA,spatial_knn_ridge,438,14,2.5064745483515973,0.22522248610489615,0.15215740608263562,0.023479814782307765
NEU,EAS,spatial_knn_ridge,110,16,6.2954585136678745,0.24180268083282733,0.03801457825238312,-0.004225426412386594
NEU,EAU,spatial_knn_ridge,241,6,3.0897775807020005,0.24139062760987653,0.09896037274165818,0.009463396407247906
NEU,ENA,spatial_knn_ridge,522,21,3.433577704371881,0.31877091742893315,0.03535620779488639,0.008641293425865814
NEU,MED,spatial_knn_ridge,328,19,2.01898797985238,0.19561768199363602,0.14778846770403398,0.009353014016972796
NEU,NCA,spatial_knn_ridge,144,7,1.4245344220977185,0.12334465682209449,0.2815012214451834,0.012835571466881725
NEU,NEU,spatial_knn_ridge,1000,29,2.3172684729474584,0.3036588313327154,0.0,0.0
NEU,NWN,spatial_knn_ridge,183,36,2.645726387092589,0.24808191011394015,0.12991072882999055,0.0031781506365264993
NEU,SAU,spatial_knn_ridge,351,13,2.1220783763224005,0.2521748184545486,0.08611200712196904,0.014216141776967726
NEU,WCE,spatial_knn_ridge,1000,15,2.2469708711988035,0.30513670682230937,0.0042803230291803855,0.0018121583599533678
NEU,WNA,spatial_knn_ridge,975,17,2.268621418531029,0.233655143917212,0.11745856686326224,0.0023078562246112364
NWN,CNA,spatial_knn_ridge,438,14,2.4817418341114412,0.22430452747024063,0.12742469184247926,0.02256185614765223
NWN,EAS,spatial_knn_ridge,110,16,6.246081240085894,0.24057253764778383,-0.01136269532959748,-0.005455569597430112
NWN,EAU,spatial_knn_ridge,241,6,3.0465420072346996,0.23973308416478792,0.05572479927435733,0.007805852962159275
NWN,ENA,spatial_knn_ridge,522,21,3.503160682062269,0.3181371912217702,0.10493918548527481,0.008007567218702908
NWN,MED,spatial_knn_ridge,328,19,1.9376978439588812,0.19328076132477595,0.06649833181053523,0.0070160933481127445
NWN,NCA,spatial_knn_ridge,144,7,1.2825927025176205,0.12311986876925994,0.13955950186508523,0.01261078341404718
NWN,NEU,spatial_knn_ridge,1000,29,2.307629965578359,0.30120936661233416,-0.009638507369099351,-0.0024494647203811464
NWN,NWN,spatial_knn_ridge,183,36,2.5158156582625986,0.2449037594774137,0.0,0.0
NWN,SAU,spatial_knn_ridge,351,13,2.098489810019523,0.24866701677722447,0.06252344081909117,0.010708340099643585
NWN,WCE,spatial_knn_ridge,1000,15,2.251328358506799,0.3021247323955415,0.008637810337175846,-0.0011998160668144839
NWN,WNA,spatial_knn_ridge,975,17,2.1512555113583556,0.23276564749219025,9.265969058884099e-05,0.0014183597995894772
SAU,CNA,spatial_knn_ridge,438,14,2.3989149582307108,0.21044403998981198,0.044597815961748936,0.008701368667223599
SAU,EAS,spatial_knn_ridge,110,16,6.23959266046079,0.23271870281708598,-0.017851274954700295,-0.013309404428127945
SAU,EAU,spatial_knn_ridge,241,6,3.0026318672732906,0.22968001592899837,0.011814659312947836,-0.0022472152736302477
SAU,ENA,spatial_knn_ridge,522,21,3.3501474565505927,0.3038098167524861,-0.04807404002640152,-0.006319807250581229
SAU,MED,spatial_knn_ridge,328,19,1.9186217142972621,0.18437403744080072,0.04742220214891604,-0.0018906305358624765
SAU,NCA,spatial_knn_ridge,144,7,1.300337180442792,0.11289014636683674,0.1573039797902567,0.00238106101162397
SAU,NEU,spatial_knn_ridge,1000,29,2.269906726079202,0.2970535796289965,-0.04736174686825694,-0.006605251703718829
SAU,NWN,spatial_knn_ridge,183,36,2.5881452937281897,0.23238334221298734,0.07232963546559112,-0.01252041726442634
SAU,SAU,spatial_knn_ridge,351,13,2.0359663692004313,0.23795867667758086,0.0,0.0
SAU,WCE,spatial_knn_ridge,1000,15,2.186664200199131,0.29616804069780395,-0.056026347970492114,-0.007156507764552047
SAU,WNA,spatial_knn_ridge,975,17,2.1966612496826476,0.22372160644160216,0.04549839801488086,-0.007625681250998647
WCE,CNA,spatial_knn_ridge,438,14,2.4972784520020284,0.22221800024573513,0.14296130973306675,0.02047532892314674
WCE,EAS,spatial_knn_ridge,110,16,6.314845481783529,0.23868906119245228,0.05740154636803746,-0.007339046052761619
WCE,EAU,spatial_knn_ridge,241,6,3.0889401485639993,0.23904459508917852,0.09812294060365703,0.007117363886549908
WCE,ENA,spatial_knn_ridge,522,21,3.4173757088798187,0.31545715175705424,0.019154212302824207,0.0053275277539869235
WCE,MED,spatial_knn_ridge,328,19,2.0179979123244918,0.19273979275289552,0.14679840017614587,0.006475124776232306
WCE,NCA,spatial_knn_ridge,144,7,1.426713033388352,0.12059857871607203,0.28367983273581665,0.010089493360859281
WCE,NEU,spatial_knn_ridge,1000,29,2.318306617033777,0.3023687626573899,0.0010381440863187655,-0.0012900686753254266
WCE,NWN,spatial_knn_ridge,183,36,2.658117479741683,0.24401602445362042,0.14230182147908413,-0.0008877350237932473
WCE,SAU,spatial_knn_ridge,351,13,2.1175310077361944,0.24955595723669521,0.08156463853576268,0.011597280559114357
WCE,WCE,spatial_knn_ridge,1000,15,2.2426905481696227,0.303324548462356,0.0,0.0
WCE,WNA,spatial_knn_ridge,975,17,2.2790822646854347,0.23177585153209956,0.1279194130176678,0.0004285638394987852
WNA,CNA,spatial_knn_ridge,438,14,2.405656899787256,0.22136236287635755,0.05133975751829376,0.019619691553769154
WNA,EAS,spatial_knn_ridge,110,16,6.187315431470411,0.24012356655383832,-0.07012850394507937,-0.005904540691375605
WNA,EAU,spatial_knn_ridge,241,6,2.9946921442414514,0.23939393374764126,0.003874936281109001,0.007466702545012655
WNA,ENA,spatial_knn_ridge,522,21,3.394591172370155,0.3143340621644409,-0.0036303242068390397,0.004204438161373548
WNA,MED,spatial_knn_ridge,328,19,1.9021413717514832,0.1938276281051578,0.03094185960313727,0.007562960128494594
WNA,NCA,spatial_knn_ridge,144,7,1.2561426137714111,0.12033525471954236,0.11310941311887596,0.009826169364329592
WNA,NEU,spatial_knn_ridge,1000,29,2.2718241931481713,0.303351310969583,-0.04544427979928729,-0.00030752036313233365
WNA,NWN,spatial_knn_ridge,183,36,2.5407349458801676,0.24645544642859896,0.024919287617568963,0.0015516869511852853
WNA,SAU,spatial_knn_ridge,351,13,2.047288914820989,0.2506255357554574,0.011322545620557659,0.01266685907787649
WNA,WCE,spatial_knn_ridge,1000,15,2.2074634112192015,0.3044277806934714,-0.03522713695042099,0.0011032322311153961
WNA,WNA,spatial_knn_ridge,975,17,2.1511628516677668,0.2313472876926008,0.0,0.0
